"No.","Time","Source","Destination","Protocol","Length","Info"
"371","0.756263992","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#28] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"372","0.756268611","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#29] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"373","0.756273080","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#30] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"374","0.756277749","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#31] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"375","0.756283861","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#32] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"376","0.756288690","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#33] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"377","0.756293870","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#34] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"378","0.756299952","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#35] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"379","0.756311965","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#36] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"380","0.756317506","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#37] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"381","0.756324990","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#38] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"382","0.756337234","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#39] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"383","0.756342714","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#40] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"384","0.756347373","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#41] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"385","0.756352413","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#42] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"386","0.756364296","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#43] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"387","0.756369657","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 331#44] 9999  >  36011 [ACK] Seq=1 Ack=199071 Win=65535 Len=0"
"388","1.554709173","10.0.0.1","10.1.0.2","TCP","1442","[TCP Retransmission] 36011  >  9999 [ACK] Seq=199071 Ack=1 Win=65535 Len=1360"
"389","1.555374991","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=238766 Win=25840 Len=0"
"390","1.555511113","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=261886 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"391","1.555544708","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=263246 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"392","1.555850060","10.1.0.2","10.0.0.1","TCP","82","[TCP Window Update] 9999  >  36011 [ACK] Seq=1 Ack=238766 Win=65535 Len=0"
"393","1.555927179","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 389#1] 9999  >  36011 [ACK] Seq=1 Ack=238766 Win=65535 Len=0"
"394","2.555410349","10.0.0.1","10.1.0.2","TCP","1442","[TCP Retransmission] 36011  >  9999 [ACK] Seq=238766 Ack=1 Win=65535 Len=1360"
"395","2.555949418","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=264606 Win=39695 Len=0"
"396","2.556072873","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=264606 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"397","2.556092441","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=265966 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"398","2.556098522","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=267326 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"399","2.556103362","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=268686 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"400","2.556109123","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=270046 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"401","2.556113902","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=271406 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"402","2.556118922","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=272766 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"403","2.556124102","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=274126 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"404","2.556143069","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=275486 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"405","2.556159150","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=276846 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"406","2.556178106","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=278206 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"407","2.556184288","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=279566 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"408","2.556189548","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=280926 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"409","2.556208355","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=282286 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"410","2.556239064","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=283646 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"411","2.556247841","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=285006 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"412","2.556256528","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=286366 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"413","2.556263812","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=287726 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"414","2.556381689","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=265966 Win=64175 Len=0"
"415","2.556426235","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=267326 Win=62815 Len=0"
"416","2.556434621","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=268686 Win=61455 Len=0"
"417","2.556445322","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=270046 Win=60095 Len=0"
"418","2.556473466","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=271406 Win=58735 Len=0"
"419","2.556490459","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=272766 Win=57375 Len=0"
"420","2.556527621","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=274126 Win=56015 Len=0"
"421","2.556568881","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=275486 Win=64175 Len=0"
"422","2.556577457","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=276846 Win=62815 Len=0"
"423","2.556594541","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=278206 Win=61455 Len=0"
"424","2.556602396","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=279566 Win=60095 Len=0"
"425","2.556618457","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=289086 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"426","2.556620040","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=280926 Win=58735 Len=0"
"427","2.556628015","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=282286 Win=64175 Len=0"
"428","2.556630070","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=290446 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"429","2.556634798","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=283646 Win=62815 Len=0"
"430","2.556637754","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=291806 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"431","2.556673684","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=285006 Win=61455 Len=0"
"432","2.556698832","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=286366 Win=60095 Len=0"
"433","2.556707810","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=287726 Win=58735 Len=0"
"434","2.556715384","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=289086 Win=64175 Len=0"
"435","2.556829095","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=293166 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"436","2.556838283","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=294526 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"437","2.556855917","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=295886 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"438","2.556864032","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=297246 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"439","2.556871176","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=298606 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"440","2.556888550","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=299966 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"441","2.556896064","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=301326 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"442","2.556902667","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=302686 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"443","2.556922245","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=304046 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"444","2.556947604","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=305406 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"445","2.556953997","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=306766 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"446","2.556958736","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=308126 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"447","2.556959689","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=290446 Win=64175 Len=0"
"448","2.556963345","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=309486 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"449","2.556966422","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=291806 Win=62815 Len=0"
"450","2.556969597","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=310846 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"451","2.556971382","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=293166 Win=64175 Len=0"
"452","2.556974226","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=312206 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"453","2.556978644","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=313566 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"454","2.556982993","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=314926 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"455","2.556987772","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=316286 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"456","2.556993623","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=317646 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"457","2.556998062","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=319006 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"458","2.557002781","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=320366 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"459","2.557007510","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=321726 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"460","2.557022359","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=323086 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"461","2.557027519","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=324446 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"462","2.557032218","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=325806 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"463","2.557036827","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=327166 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"464","2.557041306","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=328526 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"465","2.557046325","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=329886 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"466","2.557052487","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=331246 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"467","2.557057076","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=332606 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"468","2.557059322","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=294526 Win=64175 Len=0"
"469","2.557061585","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=333966 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"470","2.557066033","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=335326 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"471","2.557069131","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=295886 Win=62815 Len=0"
"472","2.557070773","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=336686 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"473","2.557075392","10.0.0.1","10.1.0.2","TCP","337","36011  >  9999 [ACK] Seq=338046 Ack=1 Win=65535 Len=255 [TCP segment of a reassembled PDU]"
"474","2.557079900","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=338301 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"475","2.557084189","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=339661 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"476","2.557088878","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=341021 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"477","2.557094839","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=342381 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"478","2.557099508","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=343741 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"479","2.557103977","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=345101 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"480","2.557109979","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=346461 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"481","2.557114517","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=347821 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"482","2.557116533","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=297246 Win=61455 Len=0"
"483","2.557119447","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=349181 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"484","2.557123106","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=298606 Win=60095 Len=0"
"485","2.557126260","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=350541 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"486","2.557127855","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=299966 Win=58735 Len=0"
"487","2.557130779","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=351901 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"488","2.557136370","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=353261 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"489","2.557145858","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=354621 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"490","2.557152892","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=355981 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"491","2.557174233","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=357341 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"492","2.557233930","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=301326 Win=64175 Len=0"
"493","2.557251554","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=302686 Win=62815 Len=0"
"494","2.557256353","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=304046 Win=61455 Len=0"
"495","2.557261083","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=305406 Win=60095 Len=0"
"496","2.557265982","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=306766 Win=58735 Len=0"
"497","2.557270611","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=308126 Win=57375 Len=0"
"498","2.557276603","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=309486 Win=56015 Len=0"
"499","2.557281863","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=310846 Win=64175 Len=0"
"500","2.557287093","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=312206 Win=62815 Len=0"
"501","2.557291902","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=313566 Win=61455 Len=0"
"502","2.557324794","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=358701 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"503","2.557331748","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=360061 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"504","2.557333891","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=314926 Win=64175 Len=0"
"505","2.557336567","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=361421 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"506","2.557341386","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=362781 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"507","2.557343690","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=316286 Win=62815 Len=0"
"508","2.557345925","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=364141 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"509","2.557350524","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=365501 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"510","2.557351355","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=317646 Win=61455 Len=0"
"511","2.557355354","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=366861 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"512","2.557358609","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=319006 Win=60095 Len=0"
"513","2.557366484","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=320366 Win=58735 Len=0"
"514","2.557369130","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=368221 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"515","2.557373688","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=321726 Win=57375 Len=0"
"516","2.557376555","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=369581 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"517","2.557381274","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=370941 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"518","2.557382104","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=323086 Win=56015 Len=0"
"519","2.557387295","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=372301 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"520","2.557392875","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=324446 Win=64175 Len=0"
"521","2.557399028","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=373661 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"522","2.557436219","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=325806 Win=62815 Len=0"
"523","2.557443533","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=327166 Win=64175 Len=0"
"524","2.557457892","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=375021 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"525","2.557466479","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=376381 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"526","2.557470105","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=328526 Win=62815 Len=0"
"527","2.557473863","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=377741 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"528","2.557481247","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=379101 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"529","2.557488601","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=380461 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"530","2.557491496","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=329886 Win=61455 Len=0"
"531","2.557496076","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=381821 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"532","2.557498750","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=331246 Win=60095 Len=0"
"533","2.557503330","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=383181 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"534","2.557541915","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=384541 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"535","2.557553627","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=385901 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"536","2.557562675","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=387261 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"537","2.557569207","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=388621 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"538","2.557576612","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=389981 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"539","2.557582824","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=332606 Win=64175 Len=0"
"540","2.557590829","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=333966 Win=62815 Len=0"
